Seq. ID.	Class	AMP Probability
RDKIT_SHAPRULEMISMATCH_06286	AMP	0.74
RDKIT_SHAPRULEMISMATCH_06287	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_06288	AMP	0.79
RDKIT_SHAPRULEMISMATCH_06289	AMP	0.73
RDKIT_SHAPRULEMISMATCH_06290	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_06291	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_06292	AMP	0.94
RDKIT_SHAPRULEMISMATCH_06293	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_06294	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_06295	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06296	AMP	0.54
RDKIT_SHAPRULEMISMATCH_06297	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_06298	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_06299	AMP	0.56
RDKIT_SHAPRULEMISMATCH_06300	NAMP	0.36
RDKIT_SHAPRULEMISMATCH_06301	NAMP	0.45
RDKIT_SHAPRULEMISMATCH_06302	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06303	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_06304	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06305	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_06306	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06307	AMP	0.57
RDKIT_SHAPRULEMISMATCH_06308	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_06309	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_06310	AMP	0.65
RDKIT_SHAPRULEMISMATCH_06311	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_06312	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_06313	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06314	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06315	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_06316	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06317	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_06318	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_06319	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_06320	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06321	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_06322	AMP	0.76
RDKIT_SHAPRULEMISMATCH_06323	NAMP	0.45
RDKIT_SHAPRULEMISMATCH_06324	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06325	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_06326	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_06327	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06328	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_06329	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06330	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06331	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_06332	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_06333	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_06334	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_06335	AMP	0.50
RDKIT_SHAPRULEMISMATCH_06336	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_06337	AMP	0.56
RDKIT_SHAPRULEMISMATCH_06338	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_06339	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_06340	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06341	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_06342	AMP	0.78
RDKIT_SHAPRULEMISMATCH_06343	AMP	0.53
RDKIT_SHAPRULEMISMATCH_06344	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_06345	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_06346	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_06347	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_06348	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_06349	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06350	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_06351	NAMP	0.40
RDKIT_SHAPRULEMISMATCH_06352	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_06353	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06354	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06355	NAMP	0.27
RDKIT_SHAPRULEMISMATCH_06356	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_06357	AMP	0.69
RDKIT_SHAPRULEMISMATCH_06358	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_06359	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06360	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_06361	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_06362	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_06363	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_06364	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06365	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_06366	AMP	0.81
RDKIT_SHAPRULEMISMATCH_06367	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06368	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_06369	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_06370	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06371	AMP	0.66
RDKIT_SHAPRULEMISMATCH_06372	AMP	0.96
RDKIT_SHAPRULEMISMATCH_06373	AMP	0.85
RDKIT_SHAPRULEMISMATCH_06374	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06375	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_06376	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_06377	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06378	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_06379	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_06380	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06381	NAMP	0.37
RDKIT_SHAPRULEMISMATCH_06382	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06383	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06384	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_06385	AMP	0.96
RDKIT_SHAPRULEMISMATCH_06386	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06387	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_06388	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_06389	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_06390	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_06391	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_06392	AMP	0.97
RDKIT_SHAPRULEMISMATCH_06393	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_06394	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_06395	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_06396	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_06397	AMP	0.85
RDKIT_SHAPRULEMISMATCH_06398	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06399	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06400	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_06401	AMP	0.90
RDKIT_SHAPRULEMISMATCH_06402	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06403	NAMP	0.36
RDKIT_SHAPRULEMISMATCH_06404	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_06405	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06406	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_06407	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_06408	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_06409	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_06410	AMP	0.61
RDKIT_SHAPRULEMISMATCH_06411	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_06412	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_06413	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_06414	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_06415	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06416	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06417	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_06418	AMP	0.78
RDKIT_SHAPRULEMISMATCH_06419	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_06420	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_06421	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_06422	AMP	0.76
RDKIT_SHAPRULEMISMATCH_06423	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06424	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06425	AMP	0.53
RDKIT_SHAPRULEMISMATCH_06426	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_06427	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06428	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_06429	AMP	0.59
RDKIT_SHAPRULEMISMATCH_06430	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_06431	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_06432	AMP	0.50
RDKIT_SHAPRULEMISMATCH_06433	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_06434	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_06435	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06436	AMP	0.76
RDKIT_SHAPRULEMISMATCH_06437	NAMP	0.43
RDKIT_SHAPRULEMISMATCH_06438	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_06439	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_06440	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_06441	NAMP	0.39
RDKIT_SHAPRULEMISMATCH_06442	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_06443	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_06444	AMP	0.93
RDKIT_SHAPRULEMISMATCH_06445	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_06446	NAMP	0.45
RDKIT_SHAPRULEMISMATCH_06447	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_06448	AMP	0.70
RDKIT_SHAPRULEMISMATCH_06449	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06450	AMP	0.60
RDKIT_SHAPRULEMISMATCH_06451	AMP	0.52
RDKIT_SHAPRULEMISMATCH_06452	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06453	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_06454	NAMP	0.46
RDKIT_SHAPRULEMISMATCH_06455	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_06456	NAMP	0.46
RDKIT_SHAPRULEMISMATCH_06457	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06458	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06459	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_06460	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_06461	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06462	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_06463	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_06464	NAMP	0.49
RDKIT_SHAPRULEMISMATCH_06465	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06466	AMP	0.89
RDKIT_SHAPRULEMISMATCH_06467	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_06468	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06469	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_06470	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_06471	AMP	0.98
RDKIT_SHAPRULEMISMATCH_06472	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06473	AMP	0.68
RDKIT_SHAPRULEMISMATCH_06474	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_06475	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_06476	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_06477	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_06478	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_06479	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06480	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_06481	AMP	0.57
RDKIT_SHAPRULEMISMATCH_06482	AMP	0.96
RDKIT_SHAPRULEMISMATCH_06483	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_06484	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_06485	AMP	0.72
RDKIT_SHAPRULEMISMATCH_06486	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_06487	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06488	NAMP	0.37
RDKIT_SHAPRULEMISMATCH_06489	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06490	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_06491	AMP	0.59
RDKIT_SHAPRULEMISMATCH_06492	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06493	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_06494	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_06495	AMP	0.83
RDKIT_SHAPRULEMISMATCH_06496	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_06497	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_06498	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_06499	AMP	0.64
RDKIT_SHAPRULEMISMATCH_06500	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_06501	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06502	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06503	AMP	0.62
RDKIT_SHAPRULEMISMATCH_06504	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_06505	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06506	AMP	0.69
RDKIT_SHAPRULEMISMATCH_06507	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_06508	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_06509	AMP	0.66
RDKIT_SHAPRULEMISMATCH_06510	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_06511	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06512	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_06513	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_06514	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06515	AMP	0.59
RDKIT_SHAPRULEMISMATCH_06516	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_06517	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_06518	AMP	0.92
RDKIT_SHAPRULEMISMATCH_06519	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_06520	AMP	0.51
RDKIT_SHAPRULEMISMATCH_06521	NAMP	0.34
RDKIT_SHAPRULEMISMATCH_06522	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_06523	NAMP	0.35
RDKIT_SHAPRULEMISMATCH_06524	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_06525	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_06526	AMP	0.81
RDKIT_SHAPRULEMISMATCH_06527	AMP	0.59
RDKIT_SHAPRULEMISMATCH_06528	AMP	0.55
RDKIT_SHAPRULEMISMATCH_06529	AMP	0.57
RDKIT_SHAPRULEMISMATCH_06530	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_06531	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06532	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_06533	AMP	0.62
RDKIT_SHAPRULEMISMATCH_06534	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_06535	NAMP	0.29
RDKIT_SHAPRULEMISMATCH_06536	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06537	AMP	0.88
RDKIT_SHAPRULEMISMATCH_06538	AMP	0.98
RDKIT_SHAPRULEMISMATCH_06539	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_06540	AMP	0.67
RDKIT_SHAPRULEMISMATCH_06541	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06542	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06543	NAMP	0.37
RDKIT_SHAPRULEMISMATCH_06544	AMP	0.98
RDKIT_SHAPRULEMISMATCH_06545	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_06546	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_06547	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_06548	AMP	0.56
RDKIT_SHAPRULEMISMATCH_06549	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_06550	NAMP	0.37
RDKIT_SHAPRULEMISMATCH_06551	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_06552	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06553	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06554	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_06555	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_06556	AMP	0.90
RDKIT_SHAPRULEMISMATCH_06557	AMP	0.51
RDKIT_SHAPRULEMISMATCH_06558	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06559	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_06560	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06561	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_06562	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06563	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06564	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_06565	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_06566	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_06567	AMP	0.63
RDKIT_SHAPRULEMISMATCH_06568	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06569	AMP	0.93
RDKIT_SHAPRULEMISMATCH_06570	AMP	0.77
RDKIT_SHAPRULEMISMATCH_06571	AMP	0.59
RDKIT_SHAPRULEMISMATCH_06572	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06573	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06574	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_06575	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_06576	AMP	0.60
RDKIT_SHAPRULEMISMATCH_06577	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_06578	NAMP	0.44
RDKIT_SHAPRULEMISMATCH_06579	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06580	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06581	NAMP	0.44
RDKIT_SHAPRULEMISMATCH_06582	NAMP	0.44
RDKIT_SHAPRULEMISMATCH_06583	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06584	NAMP	0.46
RDKIT_SHAPRULEMISMATCH_06585	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_06586	AMP	0.54
RDKIT_SHAPRULEMISMATCH_06587	AMP	0.99
RDKIT_SHAPRULEMISMATCH_06588	NAMP	0.27
RDKIT_SHAPRULEMISMATCH_06589	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_06590	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_06591	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_06592	AMP	0.99
RDKIT_SHAPRULEMISMATCH_06593	AMP	0.69
RDKIT_SHAPRULEMISMATCH_06594	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06595	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_06596	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_06597	AMP	0.86
RDKIT_SHAPRULEMISMATCH_06598	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06599	AMP	0.95
RDKIT_SHAPRULEMISMATCH_06600	AMP	0.94
RDKIT_SHAPRULEMISMATCH_06601	AMP	0.82
RDKIT_SHAPRULEMISMATCH_06602	AMP	0.56
RDKIT_SHAPRULEMISMATCH_06603	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06604	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06605	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06606	AMP	0.84
RDKIT_SHAPRULEMISMATCH_06607	AMP	0.92
RDKIT_SHAPRULEMISMATCH_06608	AMP	0.92
RDKIT_SHAPRULEMISMATCH_06609	AMP	0.62
RDKIT_SHAPRULEMISMATCH_06610	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06611	AMP	0.61
RDKIT_SHAPRULEMISMATCH_06612	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06613	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_06614	NAMP	0.40
RDKIT_SHAPRULEMISMATCH_06615	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_06616	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_06617	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_06618	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06619	NAMP	0.43
RDKIT_SHAPRULEMISMATCH_06620	AMP	0.98
RDKIT_SHAPRULEMISMATCH_06621	AMP	0.53
RDKIT_SHAPRULEMISMATCH_06622	AMP	0.74
RDKIT_SHAPRULEMISMATCH_06623	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_06624	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_06625	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06626	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_06627	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06628	NAMP	0.36
RDKIT_SHAPRULEMISMATCH_06629	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_06630	AMP	0.94
RDKIT_SHAPRULEMISMATCH_06631	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_06632	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06633	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_06634	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06635	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06636	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_06637	AMP	0.94
RDKIT_SHAPRULEMISMATCH_06638	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_06639	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06640	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06641	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_06642	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_06643	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_06644	AMP	0.72
RDKIT_SHAPRULEMISMATCH_06645	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_06646	AMP	0.67
RDKIT_SHAPRULEMISMATCH_06647	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_06648	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_06649	AMP	0.50
RDKIT_SHAPRULEMISMATCH_06650	AMP	0.65
RDKIT_SHAPRULEMISMATCH_06651	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_06652	AMP	0.97
RDKIT_SHAPRULEMISMATCH_06653	NAMP	0.46
RDKIT_SHAPRULEMISMATCH_06654	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06655	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06656	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_06657	AMP	0.60
RDKIT_SHAPRULEMISMATCH_06658	AMP	0.92
RDKIT_SHAPRULEMISMATCH_06659	AMP	0.99
RDKIT_SHAPRULEMISMATCH_06660	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06661	AMP	0.72
RDKIT_SHAPRULEMISMATCH_06662	AMP	0.76
RDKIT_SHAPRULEMISMATCH_06663	NAMP	0.29
RDKIT_SHAPRULEMISMATCH_06664	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06665	NAMP	0.37
RDKIT_SHAPRULEMISMATCH_06666	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_06667	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06668	AMP	0.83
RDKIT_SHAPRULEMISMATCH_06669	NAMP	0.35
RDKIT_SHAPRULEMISMATCH_06670	AMP	0.89
RDKIT_SHAPRULEMISMATCH_06671	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_06672	AMP	0.80
RDKIT_SHAPRULEMISMATCH_06673	NAMP	0.35
RDKIT_SHAPRULEMISMATCH_06674	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_06675	AMP	0.72
RDKIT_SHAPRULEMISMATCH_06676	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_06677	NAMP	0.29
RDKIT_SHAPRULEMISMATCH_06678	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_06679	AMP	0.87
RDKIT_SHAPRULEMISMATCH_06680	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_06681	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_06682	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_06683	NAMP	0.39
RDKIT_SHAPRULEMISMATCH_06684	AMP	0.56
RDKIT_SHAPRULEMISMATCH_06685	AMP	0.56
RDKIT_SHAPRULEMISMATCH_06686	AMP	0.85
RDKIT_SHAPRULEMISMATCH_06687	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_06688	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06689	AMP	0.89
RDKIT_SHAPRULEMISMATCH_06690	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_06691	AMP	0.72
RDKIT_SHAPRULEMISMATCH_06692	AMP	0.64
RDKIT_SHAPRULEMISMATCH_06693	AMP	0.59
RDKIT_SHAPRULEMISMATCH_06694	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06695	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_06696	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06697	AMP	0.86
RDKIT_SHAPRULEMISMATCH_06698	NAMP	0.46
RDKIT_SHAPRULEMISMATCH_06699	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_06700	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06701	NAMP	0.35
RDKIT_SHAPRULEMISMATCH_06702	NAMP	0.01
RDKIT_SHAPRULEMISMATCH_06703	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_06704	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06705	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_06706	AMP	0.85
RDKIT_SHAPRULEMISMATCH_06707	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_06708	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_06709	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_06710	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_06711	AMP	0.77
RDKIT_SHAPRULEMISMATCH_06712	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06713	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_06714	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_06715	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_06716	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_06717	AMP	0.99
RDKIT_SHAPRULEMISMATCH_06718	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_06719	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_06720	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_06721	AMP	0.95
RDKIT_SHAPRULEMISMATCH_06722	AMP	0.66
RDKIT_SHAPRULEMISMATCH_06723	NAMP	0.40
RDKIT_SHAPRULEMISMATCH_06724	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_06725	NAMP	0.24
